"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.13,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.117,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.106,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.1,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.103,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.107,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.096,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.094,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.087,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.091,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.081,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.073,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.069,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2017",0.066,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2018",0.064,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.272,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.309,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.329,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.353,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.366,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.347,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.328,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.321,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.316,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.337,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1990",1.015,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1991",1.018,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1992",1.018,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1993",1.159,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1994",1.159,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1995",1.161,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1996",1.123,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1997",1.14,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1998",1.795,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1999",1.776,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2000",1.57,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2001",1.512,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2002",1.49,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2003",1.558,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2004",1.635,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2005",1.581,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.178,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.209,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.228,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.325,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.335,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.328,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.358,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.423,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.439,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.447,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.452,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.459,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.462,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1980",0.638,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1981",0.726,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1982",0.699,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1983",0.7,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1984",0.662,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1985",0.6,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1986",0.66,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1987",0.654,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1988",0.615,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1989",0.579,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1990",0.687,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1991",0.741,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1992",0.732,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1993",0.747,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1994",0.705,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1995",0.703,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1996",0.692,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1997",0.69,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1998",0.886,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1999",0.921,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2000",0.974,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2001",1.009,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2002",1.307,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2003",1.41,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2004",1.164,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2005",1.182,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2006",1.163,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2007",1.153,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2008",1.234,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2009",1.446,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2010",1.388,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2011",1.208,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2012",1.237,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2013",1.238,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2014",1.229,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2015",1.197,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2016",1.209,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2017",1.201,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1995",2.436,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1996",2.492,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1997",2.539,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1998",2.499,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1999",2.533,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2000",2.404,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2001",2.57,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2002",2.421,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2003",2.218,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2004",1.951,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2005",1.812,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2006",1.851,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2007",1.783,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2008",1.834,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2009",1.925,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2010",2.009,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2011",1.939,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2012",1.981,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2013",1.977,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2014",1.823,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2015",1.849,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2016",1.897,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2017",2.251,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2018",2.13,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2019",2.117,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.104,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.135,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.133,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.126,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.108,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.099,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.059,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.08,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.084,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.076,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.076,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.099,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.105,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.11,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.114,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.119,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.116,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.113,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.11,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.141,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.143,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.175,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.181,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.187,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.191,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.198,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.208,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.202,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.202,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.22,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.22,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.221,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.23,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.223,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.223,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.236,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.232,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.227,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.225,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.291,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.408,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.353,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.308,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.253,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.296,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.276,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.234,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.19,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.159,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.366,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.496,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.468,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.512,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.729,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.732,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.67,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.64,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.664,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.594,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.785,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.736,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.707,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.739,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.755,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.755,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.722,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.815,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.811,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.906,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.905,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.928,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.834,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.972,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.002,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.922,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.913,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.3,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1980",0.452,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1981",0.458,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1982",0.459,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1983",0.44,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1984",0.416,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1985",0.416,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1986",0.399,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1987",0.389,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1988",0.365,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1989",0.349,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1990",0.341,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1991",0.342,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1992",0.439,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1993",0.452,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1994",0.443,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1995",0.423,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1996",0.463,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1997",0.459,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1998",0.474,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1999",0.537,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2000",0.548,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2001",0.604,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2002",0.637,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2003",0.641,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2004",0.684,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2005",0.715,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2006",0.696,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2007",0.695,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2008",0.747,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2009",0.812,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2010",1.139,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2011",1.199,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2012",1.146,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2013",1.142,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2014",1.189,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2015",1.428,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2016",1.5,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2017",1.585,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.152,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.179,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.179,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.151,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.112,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.107,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1986",1.099,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1987",1.086,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.084,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.092,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.148,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1991",1.198,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.247,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.281,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.308,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.283,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1996",1.265,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.241,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.215,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.207,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.173,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.163,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.168,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.201,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.183,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.152,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.143,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.146,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.246,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.377,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.325,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.232,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.2,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.172,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.151,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.16,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.169,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.163,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.492,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.481,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.475,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.467,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.439,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.416,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.41,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.388,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.344,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.351,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.355,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.382,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.397,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.411,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.425,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.414,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.414,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.415,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.951,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.742,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.768,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.833,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.871,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.846,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.927,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.91,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.946,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.086,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.109,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.209,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.383,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.367,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.392,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.284,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.176,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.225,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.126,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.117,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1980",0.731,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1981",0.752,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1982",0.777,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1983",0.747,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1984",0.708,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1985",0.68,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1986",0.62,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1987",0.606,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1988",0.584,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1989",0.564,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1990",0.576,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1991",0.679,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1992",0.59,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1993",0.963,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1994",0.901,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1995",0.884,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1996",0.842,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1997",0.813,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1998",0.826,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1999",0.84,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2000",0.883,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2001",1.019,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2002",1.05,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2003",1.056,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2004",1.07,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2005",1.062,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2006",1.186,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2007",1.22,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2008",1.218,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2009",1.311,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2010",1.263,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2011",1.224,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2012",1.231,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2013",1.197,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2014",1.171,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2015",1.557,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2016",1.717,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2017",1.66,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2018",1.619,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.113,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.123,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.132,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.135,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.125,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.125,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.132,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.126,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.23,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.24,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.25,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.261,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.287,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.292,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.287,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.297,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.292,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.287,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.297,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.327,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.323,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.337,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.36,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.369,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.42,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.558,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.566,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.57,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.547,
"DEU","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.765,
"DEU","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.801,
"DEU","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.595,
"DEU","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.438,
"DEU","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.327,
